Unnamed: 0,ID,Student_ID,First_Name,Last_Name,Email,Major,Skills,Salary,Title,Industry,GPA,City,Graduated,Number_of_Skills
313474789,sdv-pii-wf3vs,sdv-pii-5scnf,Mark,Kennedy,hortiz@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-b2lk4,43754,Robotics Engineer,Telecommunications,3.26,Nelsonfurt,True,40
114655603,sdv-pii-1p9xs,sdv-pii-k1fj8,Damon,Robinson,lisa09@example.com,Bachelor of Science in Data Analytics,sdv-pii-zv4ho,62275,Machine Learning Engineer,Energy and Utilities,2.87,New Timothyshire,True,33
580783434,sdv-pii-khkka,sdv-pii-dfxep,Claire,Brown,stricklandmichael@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-90mep,0,Data Analyst,Government and Public Sector,3.25,Lewisstad,False,39
11823826,sdv-pii-rx8ms,sdv-pii-7ufxv,William,Gonzalez,john96@example.com,Bachelor of Science in Data Analytics,sdv-pii-jzo9j,0,AI Engineer,Telecommunications,3.58,Leonburgh,True,36
149971372,sdv-pii-9tke9,sdv-pii-i6vl8,Elizabeth,Coffey,oneillrichard@example.net,Bachelor of Science in Data Analytics,sdv-pii-yu1c1,0,Data Scientist,Telecommunications,2.53,Elizabethburgh,False,37
389092315,sdv-pii-tjr4q,sdv-pii-ybytv,Michael,Davies,christinarodriguez@example.org,Bachelor of Science in Data Analytics,sdv-pii-iqbai,355,Marketing Analyst,Energy and Utilities,3.55,Jonathanview,False,35
979151787,sdv-pii-rkbqo,sdv-pii-f3f18,Eric,Smith,ngriffin@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-h37ge,0,Marketing Analyst,Automotive and Transportation,3.31,North Barryview,False,40
432273929,sdv-pii-3bjl0,sdv-pii-8m64c,Stephanie,Mills,cruzjessica@example.com,Bachelor of Science in Data Analytics,sdv-pii-udcp2,0,AI Engineer,Retail and E-commerce,2.31,Josephside,False,35
912313256,sdv-pii-bk2yu,sdv-pii-85irp,Darin,Thompson,edwardsteresa@example.net,Bachelor of Science in Data Analytics,sdv-pii-eqjao,0,Data Scientist,Energy and Utilities,4.0,Knightton,True,40
823087841,sdv-pii-4nw01,sdv-pii-hbm1h,Fernando,Elliott,elliottdavid@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-wvqnw,1680,AI Engineer,Government and Public Sector,2.58,Lake Brandonhaven,False,34
435857431,sdv-pii-ogsyu,sdv-pii-lzz83,Michael,Richardson,mariamason@example.org,Bachelor of Science in Data Analytics,sdv-pii-4va9g,0,Marketing Analyst,Marketing and Advertising,2.23,Port Joshuaberg,False,31
508778338,sdv-pii-ei95p,sdv-pii-rhe89,David,Brown,uanderson@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-lhwpq,4550,Data Analyst,Manufacturing and Supply Chain,3.55,West Kimstad,False,33
84939908,sdv-pii-7ovsa,sdv-pii-2y295,Donald,Valenzuela,sarajohnson@example.net,Bachelor of Science in Data Analytics,sdv-pii-e42kz,0,Machine Learning Engineer,Healthcare and Biotechnology,2.81,West Nathanielville,False,35
846475780,sdv-pii-532ps,sdv-pii-tml0i,Raymond,Nelson,johnsonchristian@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-3n1y9,0,AI Engineer,Healthcare and Biotechnology,2.56,Colinhaven,False,40
661955787,sdv-pii-16dbv,sdv-pii-lmx70,Christina,Monroe,crosbychristopher@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ch1xp,0,AI Data Scientist,Telecommunications,3.32,Port Alanstad,True,33
607781213,sdv-pii-au89n,sdv-pii-m8kz1,Lisa,Key,martinlisa@example.net,Bachelor of Science in Data Analytics,sdv-pii-26nw9,0,Computer Vision Engineer,Automotive and Transportation,3.21,Laurafort,False,31
965042225,sdv-pii-at9m2,sdv-pii-sn8os,Caleb,Anderson,stacyboone@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-41kco,0,Robotics Engineer,Education and E-learning,3.28,Mooreton,False,34
130423020,sdv-pii-nayyw,sdv-pii-32yfk,Jeremy,Smith,onielsen@example.net,Bachelor of Science in Data Analytics,sdv-pii-07qht,0,Data Scientist,Retail and E-commerce,2.62,Timothyland,True,37
913351733,sdv-pii-bdkn0,sdv-pii-acpig,Eric,Burch,huntaaron@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-vx2dl,47807,Machine Learning Engineer,Manufacturing and Supply Chain,3.13,Port Jasonmouth,False,35
552190328,sdv-pii-qgz26,sdv-pii-dc387,Wayne,Morgan,tonyawilliams@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-mmrja,0,Data Analyst,Manufacturing and Supply Chain,3.79,New Douglas,False,40
896280267,sdv-pii-j7bg8,sdv-pii-u39yd,Thomas,Obrien,hilltanya@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-b6w41,48414,Marketing Analyst,Technology and Software Development,2.98,North Katherinehaven,False,40
89705439,sdv-pii-91rfe,sdv-pii-1wp9t,Lisa,Johnson,jayreyes@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-64on6,83686,Machine Learning Engineer,Retail and E-commerce,3.51,Tinaville,True,40
962996730,sdv-pii-0scxx,sdv-pii-go6l7,Amy,Brown,kennethramirez@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-0veq6,47653,AI Data Scientist,Marketing and Advertising,2.86,Hillhaven,False,40
193530795,sdv-pii-3blhk,sdv-pii-02v2j,Kaitlyn,Richards,scottgray@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-9ssan,0,Robotics Engineer,Healthcare and Biotechnology,4.0,Mccoyland,False,32
923696412,sdv-pii-begop,sdv-pii-548ub,Wendy,Chase,jennifersharp@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-kqkjn,0,Computer Vision Engineer,Energy and Utilities,3.1,Tiffanyport,False,40
354033966,sdv-pii-g1prw,sdv-pii-gx005,Scott,Ortiz,danahenderson@example.net,Bachelor of Science in Data Analytics,sdv-pii-d1g8j,70912,Data Analyst,Healthcare and Biotechnology,3.42,North Patriciachester,False,40
726349374,sdv-pii-g362f,sdv-pii-48e2f,Edward,Moreno,isaaclucero@example.org,Bachelor of Science in Data Analytics,sdv-pii-47w1a,0,Operations Analyst,Retail and E-commerce,3.92,Jenniferhaven,False,30
466551634,sdv-pii-xgefu,sdv-pii-dr4sp,James,Mckenzie,vwong@example.com,Bachelor of Science in Data Analytics,sdv-pii-zw1q4,67645,Data Analyst,Automotive and Transportation,3.04,Micheleton,False,40
163157365,sdv-pii-nht8o,sdv-pii-4gpmi,Rachel,Cole,hhenry@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-aw6is,88935,Data Analyst,Automotive and Transportation,2.01,New Mary,True,40
241610642,sdv-pii-j9ugk,sdv-pii-qquf6,Tanya,Sanchez,rogersthomas@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-zewa6,25,Data Scientist,Telecommunications,2.9,West Lauratown,False,40
434586527,sdv-pii-9ulqx,sdv-pii-cm7w6,William,Garcia,edward83@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-skd0a,0,Marketing Analyst,Manufacturing and Supply Chain,3.39,New Michelle,False,32
913770243,sdv-pii-0us1r,sdv-pii-jmcy7,Christopher,Jordan,ithompson@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-63iaz,46652,Data Analyst,Telecommunications,3.91,West Ashley,False,32
110351040,sdv-pii-cca9p,sdv-pii-xdyxi,Samuel,Juarez,michellewatson@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-8a6r7,53708,AI Data Scientist,Healthcare and Biotechnology,2.51,New Kylebury,False,30
871037906,sdv-pii-4yb1y,sdv-pii-qp3um,Belinda,Murray,jalvarado@example.com,Bachelor of Science in Data Analytics,sdv-pii-iopis,0,AI Engineer,Government and Public Sector,3.31,East Brianna,False,40
409273141,sdv-pii-y0vst,sdv-pii-jp1tl,Ryan,Miller,thomastaylor@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-yznoe,0,Marketing Analyst,Technology and Software Development,3.86,Hawkinsbury,False,34
809954756,sdv-pii-jbz8e,sdv-pii-w7lxc,Amanda,Lewis,cturner@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-cz8j3,0,Machine Learning Engineer,Technology and Software Development,3.18,Lake Randy,False,30
358627648,sdv-pii-i8v24,sdv-pii-9ryvd,Tyler,Terry,juanlewis@example.org,Bachelor of Science in Data Analytics,sdv-pii-goyb7,57437,Robotics Engineer,Telecommunications,2.27,Luketown,False,35
726655243,sdv-pii-3zd78,sdv-pii-rzszt,Sabrina,Contreras,willisnathan@example.net,Bachelor of Science in Data Analytics,sdv-pii-31o35,72025,Robotics Engineer,Healthcare and Biotechnology,3.33,Lake Kendraton,True,33
587687240,sdv-pii-tkwnt,sdv-pii-4oyi8,Hannah,Jackson,belljacob@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-nzqry,52453,AI Data Scientist,Healthcare and Biotechnology,3.65,Kellyhaven,True,38
287279829,sdv-pii-ubyz0,sdv-pii-qty5x,Adam,Kim,josephwilliams@example.org,Bachelor of Science in Data Analytics,sdv-pii-4o6xu,0,Marketing Analyst,Education and E-learning,3.13,Port Michaelshire,False,39
808342986,sdv-pii-9shes,sdv-pii-ur7xw,Joseph,Davis,dereksaunders@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ple0x,0,Robotics Engineer,Marketing and Advertising,2.97,New Georgeside,False,36
799528547,sdv-pii-4zpw3,sdv-pii-fk2dq,Crystal,Newman,lcasey@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-bbbyh,0,Machine Learning Engineer,Retail and E-commerce,4.0,North Marychester,False,33
168432921,sdv-pii-dnjpd,sdv-pii-1xl1b,Brandy,Wright,aaronbarrera@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-lalg4,0,Marketing Analyst,Technology and Software Development,3.58,Lake Johnnyside,False,32
892333948,sdv-pii-5a8xv,sdv-pii-k7a7i,Samantha,Martinez,anthony78@example.com,Bachelor of Science in Data Analytics,sdv-pii-wqfvd,0,Data Scientist,Education and E-learning,3.52,Parkport,False,31
347743799,sdv-pii-h1sz1,sdv-pii-r3g6n,David,Brown,marvinharris@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-4dd9m,0,Operations Analyst,Government and Public Sector,2.69,Andresville,True,40
29687802,sdv-pii-fnwvq,sdv-pii-6woky,Megan,Carpenter,webberika@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-6yyh7,0,Robotics Engineer,Automotive and Transportation,3.38,Kimberlyfurt,False,40
813141131,sdv-pii-f85aa,sdv-pii-yf8e2,John,Leonard,christinalee@example.com,Bachelor of Science in Data Analytics,sdv-pii-l22zr,0,Data Analyst,Telecommunications,3.79,Theresaville,True,37
306208281,sdv-pii-jx8dl,sdv-pii-hx6xe,Melissa,Howard,qmeyer@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-kjc2i,82197,Robotics Engineer,Energy and Utilities,2.8,Michaelfort,True,33
822406656,sdv-pii-206a1,sdv-pii-bqrv5,Donna,Adams,loristewart@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-9f0ab,0,Computer Vision Engineer,Manufacturing and Supply Chain,2.15,Port Daniel,True,35
527291093,sdv-pii-76tbk,sdv-pii-137tt,Timothy,Schmidt,vlewis@example.net,Bachelor of Science in Data Analytics,sdv-pii-f0k9n,423,AI Engineer,Marketing and Advertising,3.36,Ianchester,True,40
534566368,sdv-pii-ji01a,sdv-pii-arp1f,Christopher,Silva,crystalgarcia@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-96mq7,0,Machine Learning Engineer,Technology and Software Development,2.01,Stevenmouth,False,38
242726649,sdv-pii-jmuc4,sdv-pii-6sxvd,Stephanie,Graves,wagnermichael@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-9tp11,0,Data Analyst,Energy and Utilities,4.0,Stephensfort,True,31
67881338,sdv-pii-9rlyk,sdv-pii-vg1x4,David,Hester,jrussell@example.net,Bachelor of Science in Data Analytics,sdv-pii-53d1o,0,Machine Learning Engineer,Education and E-learning,2.79,Pierceberg,True,33
682554344,sdv-pii-decov,sdv-pii-n26mx,Angela,Rodriguez,donnamorales@example.net,Bachelor of Science in Data Analytics,sdv-pii-9x86x,0,Operations Analyst,Marketing and Advertising,3.08,Brianbury,False,39
822656482,sdv-pii-stu4s,sdv-pii-z292s,Aaron,Hahn,nicolewilkinson@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-y3kgu,0,Data Analyst,Technology and Software Development,3.27,Gregorystad,False,33
660263819,sdv-pii-805ta,sdv-pii-i6fly,Craig,Maldonado,vanessa33@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-4b2dl,0,Data Scientist,Government and Public Sector,2.89,Brianland,False,35
185686853,sdv-pii-9ooji,sdv-pii-tnpyd,Natasha,Jones,davidbarnes@example.org,Bachelor of Science in Data Analytics,sdv-pii-9hw3l,0,Machine Learning Engineer,Automotive and Transportation,2.9,New Amy,False,35
290691559,sdv-pii-8tkwd,sdv-pii-lxnq2,Jennifer,Roberts,donaldbeasley@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-f4lp9,1048,Robotics Engineer,Technology and Software Development,3.24,New Jasonhaven,False,40
680875387,sdv-pii-q6acn,sdv-pii-lm5z1,Nicole,Hodges,jessicaroth@example.org,Bachelor of Science in Data Analytics,sdv-pii-x7uxx,0,Machine Learning Engineer,Telecommunications,3.69,New Christina,False,40
201355278,sdv-pii-fa6pz,sdv-pii-c1qwb,Jason,Hamilton,karaclark@example.net,Bachelor of Science in Data Analytics,sdv-pii-dry50,73849,AI Engineer,Healthcare and Biotechnology,3.17,Alexandraville,False,40
48270049,sdv-pii-594as,sdv-pii-tqing,Gregory,Campbell,robinsonpatrick@example.org,Bachelor of Science in Data Analytics,sdv-pii-j1ijk,55279,Robotics Engineer,Automotive and Transportation,2.66,East Victormouth,False,35
960678907,sdv-pii-br499,sdv-pii-ffntt,Emma,Rice,rebecca18@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ajql1,60813,Computer Vision Engineer,Education and E-learning,2.67,Denniston,False,35
46565108,sdv-pii-64gi2,sdv-pii-ls73f,Nicole,Harris,brettramirez@example.net,Bachelor of Science in Data Analytics,sdv-pii-0hp3v,0,Computer Vision Engineer,Energy and Utilities,3.59,West Wesley,True,34
545175217,sdv-pii-6o5ns,sdv-pii-mauwi,Stacie,Wiley,timothy51@example.org,Bachelor of Science in Data Analytics,sdv-pii-4cht4,0,Marketing Analyst,Automotive and Transportation,2.07,Pattersonview,True,39
666786067,sdv-pii-ivmmz,sdv-pii-0y98t,Debra,Vazquez,shelly20@example.net,Bachelor of Science in Data Analytics,sdv-pii-q49ds,76145,Operations Analyst,Healthcare and Biotechnology,3.82,Greermouth,False,40
275374524,sdv-pii-b9jec,sdv-pii-3x5hj,Ashley,Davis,johnsonsarah@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-lxxwe,2549,Marketing Analyst,Education and E-learning,3.18,Hortonbury,False,40
473213643,sdv-pii-c3xl1,sdv-pii-eaprk,Vicki,Smith,daughertyjennifer@example.net,Bachelor of Science in Data Analytics,sdv-pii-t0jl0,0,Data Analyst,Government and Public Sector,3.48,Lake Brandonburgh,False,31
167056026,sdv-pii-lfk4g,sdv-pii-1cr2x,Beth,King,timothylee@example.net,Bachelor of Science in Data Analytics,sdv-pii-bbx5g,83817,Marketing Analyst,Energy and Utilities,3.53,West Michaelview,True,40
943369122,sdv-pii-9ft3b,sdv-pii-b3v8v,Steven,Crawford,usoto@example.org,Bachelor of Science in Data Analytics,sdv-pii-i2jhh,0,Machine Learning Engineer,Manufacturing and Supply Chain,2.71,Natashaville,False,34
575241998,sdv-pii-y6lsv,sdv-pii-hmq3q,Sarah,Willis,debbiejackson@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-k524l,0,AI Engineer,Retail and E-commerce,2.62,Christianville,True,40
838455897,sdv-pii-uoj9l,sdv-pii-0zgm1,Linda,Middleton,aobrien@example.net,Bachelor of Science in Data Analytics,sdv-pii-inoh7,44820,AI Data Scientist,Telecommunications,2.11,New Ricky,False,34
687440493,sdv-pii-0n87a,sdv-pii-r0m2a,Jennifer,Acosta,bethstewart@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-dggwg,0,AI Engineer,Retail and E-commerce,4.0,Jeffreyview,False,30
714740993,sdv-pii-28wn3,sdv-pii-2gekx,Samantha,Mendoza,ritakelly@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-a1sls,2545,Marketing Analyst,Technology and Software Development,3.17,Brianburgh,False,39
767070204,sdv-pii-rngwz,sdv-pii-wj4w5,Emily,Sanchez,dennisalexa@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-9fuue,0,Business Intelligence Analyst,Retail and E-commerce,2.83,Wilkersonshire,True,40
272956431,sdv-pii-y8egv,sdv-pii-zdmv2,Debra,Torres,kristinamclean@example.net,Bachelor of Science in Data Analytics,sdv-pii-d5qzc,0,AI Data Scientist,Automotive and Transportation,2.77,Ryanberg,False,40
3845883,sdv-pii-d04rv,sdv-pii-32sy5,Amber,Kelly,thomas00@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-il0p3,44210,Robotics Engineer,Retail and E-commerce,2.92,Nicholaston,False,40
780195944,sdv-pii-90ghz,sdv-pii-4do52,Kimberly,Anderson,michaeldavis@example.net,Bachelor of Science in Data Analytics,sdv-pii-klnvh,0,Marketing Analyst,Finance and Banking,3.3,South Daniel,False,30
981271234,sdv-pii-3gi2o,sdv-pii-nql1q,Patricia,Kim,vjacobson@example.com,Bachelor of Science in Data Analytics,sdv-pii-aclul,0,Robotics Engineer,Government and Public Sector,4.0,Savageville,False,30
311085992,sdv-pii-x2g8q,sdv-pii-bw7m5,Lisa,Wallace,tbrown@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-sigl7,62205,Data Scientist,Retail and E-commerce,2.78,West Maryburgh,True,40
730969986,sdv-pii-fk1hx,sdv-pii-qdo0b,Melissa,Brown,williamsrichard@example.net,Bachelor of Science in Data Analytics,sdv-pii-k09m3,0,Data Analyst,Finance and Banking,2.29,Conniehaven,False,40
474734053,sdv-pii-5ze0v,sdv-pii-q90vm,Amanda,Washington,timothy49@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-sk7os,0,AI Engineer,Retail and E-commerce,2.88,Davidstad,False,39
279314303,sdv-pii-wjtdp,sdv-pii-j407t,Daniel,Lamb,williammccall@example.org,Bachelor of Science in Data Analytics,sdv-pii-u1juq,0,Operations Analyst,Retail and E-commerce,3.2,East Steven,False,40
419508881,sdv-pii-mhppo,sdv-pii-8kpn7,Patrick,Campbell,kenneth27@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-1thh4,71792,AI Engineer,Manufacturing and Supply Chain,3.82,Williamsmouth,False,39
359643013,sdv-pii-9v749,sdv-pii-3yvea,Melissa,Bowers,xbrooks@example.net,Bachelor of Science in Data Analytics,sdv-pii-rygtj,0,Machine Learning Engineer,Retail and E-commerce,3.07,Lake Douglas,True,40
766013092,sdv-pii-ceqyh,sdv-pii-kdi5g,Noah,Tyler,marysmith@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-kjfme,83554,AI Data Scientist,Manufacturing and Supply Chain,2.76,Freyview,False,39
449328638,sdv-pii-o0xeg,sdv-pii-cgdai,Gabriella,Walker,rileykerr@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-idz4l,56330,Operations Analyst,Automotive and Transportation,3.23,Stephaniehaven,False,39
869018588,sdv-pii-f58kp,sdv-pii-xwg6w,Amanda,Hudson,okelly@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-h52nj,0,Operations Analyst,Technology and Software Development,3.44,Calvinview,True,40
359472471,sdv-pii-rsyjg,sdv-pii-xbt6u,Marc,Mahoney,brittanyclements@example.com,Bachelor of Science in Data Analytics,sdv-pii-yorqj,0,Business Intelligence Analyst,Healthcare and Biotechnology,3.32,Hickmanton,False,37
594751573,sdv-pii-u6dmv,sdv-pii-nnoc4,Ryan,Garrison,ajohnson@example.org,Bachelor of Science in Data Analytics,sdv-pii-uj8bp,0,AI Data Scientist,Finance and Banking,3.01,Lake Kimton,False,34
452681150,sdv-pii-tjzc5,sdv-pii-8acpi,Russell,Stone,nmcgee@example.com,Bachelor of Science in Data Analytics,sdv-pii-nf5ip,0,Computer Vision Engineer,Marketing and Advertising,3.24,New Jerry,False,34
930337370,sdv-pii-kikbz,sdv-pii-pymf1,Denise,Alexander,kellymoreno@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ryeje,193,Data Scientist,Energy and Utilities,3.57,Barberhaven,False,37
413804726,sdv-pii-mctkh,sdv-pii-ipaw2,Joshua,Velasquez,robertfigueroa@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-fl066,66198,Operations Analyst,Manufacturing and Supply Chain,3.25,Esteston,False,34
533255715,sdv-pii-34w5w,sdv-pii-c0yef,Kimberly,Coffey,jprice@example.com,Bachelor of Science in Data Analytics,sdv-pii-8y47m,61757,Machine Learning Engineer,Healthcare and Biotechnology,3.39,New Patricia,False,31
478248253,sdv-pii-khbq8,sdv-pii-lc2tf,Ronald,Hancock,joseph84@example.net,Bachelor of Science in Data Analytics,sdv-pii-p72uh,0,AI Engineer,Marketing and Advertising,3.6,New Brentchester,True,36
392191170,sdv-pii-kzp24,sdv-pii-eonf0,Marc,Rodriguez,xowen@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-764sg,0,Business Intelligence Analyst,Healthcare and Biotechnology,3.04,Port Pamelamouth,True,37
443356151,sdv-pii-as3nr,sdv-pii-ehji8,Ronald,Lester,mallorypeters@example.net,Bachelor of Science in Data Analytics,sdv-pii-j62o9,0,Marketing Analyst,Retail and E-commerce,2.29,Christopherside,False,35
893221892,sdv-pii-son4i,sdv-pii-e77wi,Nicholas,Foster,angelawilson@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-n7d4p,0,AI Engineer,Retail and E-commerce,3.88,East Chelsea,False,34
234393024,sdv-pii-k5nwx,sdv-pii-wqxpp,Erin,Cruz,santanawilliam@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-sg7ht,0,Operations Analyst,Finance and Banking,3.25,Sharonport,True,35
176126626,sdv-pii-9nb1f,sdv-pii-79yqw,Vanessa,Grant,keith84@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-8r9aa,0,Data Analyst,Manufacturing and Supply Chain,2.44,Lake Brianabury,False,35
936173018,sdv-pii-bl96a,sdv-pii-jdboq,Amy,Hull,kathryn12@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-hklw9,68190,Data Analyst,Automotive and Transportation,4.0,North Alexandria,False,31
811633446,sdv-pii-8st8n,sdv-pii-4xxfo,Parker,Navarro,duranashley@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-qv26q,0,AI Data Scientist,Telecommunications,3.23,Lake Stephaniemouth,False,40
117180843,sdv-pii-cskzb,sdv-pii-ba0u2,Russell,Villa,robert33@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-8f8kf,76765,Marketing Analyst,Finance and Banking,3.66,North Tyler,False,40
276195252,sdv-pii-4z316,sdv-pii-01a4o,Sean,Young,vkelly@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-c26zb,92758,Data Scientist,Marketing and Advertising,4.0,Leahland,False,40
692246268,sdv-pii-3zdfq,sdv-pii-yn977,Amy,Hendricks,gabrieldavis@example.org,Bachelor of Science in Data Analytics,sdv-pii-m6n0l,45983,Data Analyst,Finance and Banking,4.0,South Randybury,False,31
929276167,sdv-pii-pez4j,sdv-pii-mim9g,Diana,Rowe,brittanyblake@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-cbatg,0,AI Engineer,Marketing and Advertising,3.36,Lake Josephland,True,33
451135460,sdv-pii-v89tj,sdv-pii-0271c,Nicole,Webb,nmerritt@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-85z37,48331,Data Analyst,Retail and E-commerce,3.33,Brooksbury,False,36
51777024,sdv-pii-c9n0d,sdv-pii-acqmr,Monica,Lee,howardamy@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-jdhuy,71191,AI Data Scientist,Telecommunications,3.81,New Dorothy,False,35
163629512,sdv-pii-0v2r3,sdv-pii-363bv,William,Foster,matthewosborn@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-o79tu,0,Business Intelligence Analyst,Education and E-learning,3.15,Villanuevastad,False,35
317889609,sdv-pii-xn7t4,sdv-pii-sn7na,Nicole,Blake,wisevictor@example.net,Bachelor of Science in Data Analytics,sdv-pii-tal62,0,AI Data Scientist,Telecommunications,3.26,Cruzfurt,False,34
188286500,sdv-pii-ytnn2,sdv-pii-0gpua,Kayla,Patterson,bshaw@example.com,Bachelor of Science in Data Analytics,sdv-pii-uih4q,46026,Data Scientist,Marketing and Advertising,3.68,Samuelmouth,False,30
744679049,sdv-pii-u8fr5,sdv-pii-m77gv,Michelle,Koch,joseph52@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-ghojn,101753,Business Intelligence Analyst,Government and Public Sector,2.36,Ginatown,True,33
358647963,sdv-pii-5p480,sdv-pii-44147,Lisa,Smith,johnwilliams@example.com,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-as5gx,71639,Robotics Engineer,Healthcare and Biotechnology,3.37,West Madison,False,32
240701262,sdv-pii-r9u52,sdv-pii-x4k9e,Eric,Cochran,qwilliams@example.net,Bachelor of Science in Data Analytics,sdv-pii-qqzsj,0,Marketing Analyst,Healthcare and Biotechnology,2.77,Carlosfurt,True,38
868725968,sdv-pii-2qgxb,sdv-pii-qfmqp,Darren,Simpson,ccrawford@example.org,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-jtw2d,74517,Machine Learning Engineer,Government and Public Sector,3.31,East Samanthahaven,True,33
219015439,sdv-pii-e8j8x,sdv-pii-jo4y5,Rachel,Horne,john83@example.com,Bachelor of Science in Data Analytics,sdv-pii-9e6ki,47127,Business Intelligence Analyst,Government and Public Sector,2.35,Port Anthonybury,False,34
256497670,sdv-pii-6epgk,sdv-pii-d2vy0,Robert,Stewart,parkmary@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-2somv,1337,AI Engineer,Healthcare and Biotechnology,2.52,Zacharyburgh,False,34
859656797,sdv-pii-tm5f3,sdv-pii-xcqqk,Cody,Robinson,joshua98@example.net,Bachelor of Science in Data Analytics,sdv-pii-82eo6,61947,Operations Analyst,Finance and Banking,2.36,South Wendyfort,False,30
456993021,sdv-pii-phsoo,sdv-pii-gfrhl,Joseph,Peterson,robertsonfrank@example.org,Bachelor of Science in Data Analytics,sdv-pii-6gbhk,0,Computer Vision Engineer,Energy and Utilities,2.76,Lake Donaldville,True,40
895942215,sdv-pii-i1735,sdv-pii-7s1mq,Roberto,Haas,smithdebra@example.net,Bachelor of Science in Applied Artificial Intelligence,sdv-pii-mnbsj,55015,Marketing Analyst,Marketing and Advertising,3.42,East Amanda,False,40
246988230,sdv-pii-2hzzg,sdv-pii-qffc4,Javier,Stevens,elizabeth61@example.org,Bachelor of Science in Data Analytics,sdv-pii-47j6y,64284,Operations Analyst,Healthcare and Biotechnology,3.58,West Michellefurt,False,30
